treecanopy,health,bad_health,mental_health,employment,income,seniors,ethnicity,education,Green_Percentage,air_pollution
0.125982195,0.754295637,0.05312085,1.096097612,0.486363636,0.560767331,0.16460177,0.562085727,0.302561,45.31724118,0.530563611
0.247439649,0.525194979,0.039011704,0.202525431,0.601342282,0.685870261,0.122829861,0.633924708,0.332791,30.52460254,0.517784966
0.104125146,0.494516208,0.047787611,0.342386344,0.65433191,0.747476288,0.104795737,0.544971201,0.273714,39.95818796,0.544282929
0.132142596,0.633073361,0.023842917,-0.714777352,0.461409396,0.67720882,0.037348273,0.501167679,0.325,63.05126292,0.494187583
0.088095954,0.370125518,0.046137895,-0.767810985,0.516015863,0.632376712,0.097826087,0.430497925,0.280713,20.04607545,0.512507621
0.088802144,0.35007921,0.044993663,-0.537580192,0.626113484,0.720333039,0.102969046,0.424319189,0.296926,28.79732182,0.514232439
0.065193207,0.432610285,0.038112523,-0.880970786,0.633557047,0.730000915,0.10729355,0.452021726,0.284418,23.62049109,0.493117807
0.26109104,0.392487204,0.037353255,-0.741130967,0.281757169,0.530055811,0.070895522,0.418666667,0.33193,73.47119913,0.484055592
0.097986102,0.31056544,0.042196919,0.282600683,0.326876144,0.408765135,0.123572868,0.269436997,0.305556,22.29570981,0.490887773
0.09870525,0.68468194,0.042695473,0.121951491,0.553752288,0.716917259,0.071318625,0.476117103,0.30513,28.471359,0.518670306
0.377660802,0.503960517,0.061012813,0.215275112,0.810280659,0.881820123,0.081508516,0.427439024,0.252467,56.9226842,0.539928037
0.064854586,0.547160614,0.050191408,0.535847879,0.675015253,0.784287413,0.109838846,0.431779661,0.286122,20.95151732,0.542806225
0.06975424,0.78354253,0.062759029,0.640037896,0.742129347,0.885571381,0.120924718,0.474866943,0.226328,28.23011651,0.537428465
0.209344666,0.33969047,0.037188394,-0.19562941,0.541031117,0.688279606,0.093775594,0.491400491,0.356691,27.66283882,0.547771726
0.069471698,0.540184012,0.052714813,0.253081769,0.764215985,0.743328555,0.11269089,0.468141127,0.300207,38.2519928,0.539526571
0.124556768,0.341609798,0.045005488,0.318355267,0.307077486,0.4527128,0.154100165,0.332417582,0.333797,16.63968399,0.521457313
0.263673671,0.54277358,0.050539466,0.198926844,0.663849908,0.751227546,0.123717218,0.450935905,0.279423,74.68282855,0.502718289
0.334927523,0.453783817,0.029658922,-0.436692179,0.45552166,0.486657111,0.125492126,0.481499753,0.304136,60.69423811,0.512189748
0.127239673,0.458384109,0.040341718,-0.047656695,0.573489933,0.754368843,0.125656952,0.479087452,0.4092,26.82867804,0.519976946
0.093362097,0.476145503,0.037823834,-0.338068829,0.49338011,0.58434231,0.113825364,0.487299119,0.319355,26.74861915,0.522874081
0.169287046,0.227364124,0.026415094,-0.780379692,0.23871263,0.436182866,0.111529412,0.447169811,0.400372,47.29666937,0.505168367
0.230009087,0.663173288,0.070197044,0.643503578,0.78633313,0.837719967,0.123161765,0.490774908,0.255302,70.93083466,0.518944176
0.108669466,0.501157689,0.042461538,-0.356464472,0.412812691,0.512061972,0.14533086,0.432615385,0.298611,28.71472733,0.502085558
0.21475383,0.202077748,0.031173594,-0.503942816,0.210280659,0.290219281,0.163103238,0.31097561,0.373293,57.11922868,0.514982755
0.075100369,0.240951743,0.045608928,-0.909858113,0.43166565,0.507700753,0.121226874,0.848470131,0.377198,24.77424101,0.564237842
0.063938705,0.277936875,0.055449331,-0.674080174,0.360067114,0.606270396,0.176076555,0.822827125,0.357988,18.17651878,0.567887149
0.117012796,0.378747258,0.039621956,-0.522635686,0.608755339,0.730153405,0.077733382,0.796296296,0.387401,36.84526769,0.571683349
0.131857455,0.405617841,0.048756219,-0.47448086,0.520073215,0.595992558,0.103225806,0.745264207,0.352605,37.23267203,0.560738172
0.060743589,0.470143797,0.043229167,-0.703380165,0.447223917,0.594193175,0.122597403,0.801665799,0.370611,21.51559684,0.560711958
0.083720524,0.703022179,0.053534304,-0.056097586,0.688041489,0.725792186,0.140633108,0.797191888,0.322825,17.60504888,0.560011056
0.093703337,0.349439435,0.048314607,-0.889694988,0.41290421,0.480709994,0.111860596,0.840921866,0.385206,29.91666206,0.559681853
0.111646604,0.195101146,0.045428072,-0.556645064,0.472696766,0.511086035,0.150058617,0.8997669,0.330981,17.37040352,0.556996068
0.208422041,0.356385572,0.043746149,-0.152650634,0.440329469,0.494800085,0.165636588,0.832409119,0.351976,41.99785185,0.557612947
0.153738826,0.648245186,0.05254332,-0.509394666,0.761531422,0.818567202,0.09518477,0.78559464,0.336109,50.77794467,0.544804994
0.116497221,0.288873995,0.04011065,-0.838727423,0.339231239,0.584830278,0.158113731,0.822959889,0.383929,41.87563457,0.550486281
0.130032945,0.496283207,0.037257824,-0.596704497,0.512873703,0.676812346,0.117405889,0.730395818,0.438363,55.26721646,0.560835302
0.082297067,0.132494516,0.037180106,-0.997824108,0.296918853,0.449022538,0.115384615,0.761490082,0.447718,26.82864507,0.564904753
0.092217016,0.374268828,0.045801527,-0.027923521,0.57419158,0.749885632,0.107532751,0.89390642,0.341816,32.86620432,0.552193041
0.207129721,0.274677066,0.062011464,-0.66511768,0.451098231,0.51349538,0.183333333,0.809697602,0.354049,35.66779103,0.571230183
0.109411524,0.726663417,0.046126288,-0.405858178,0.824008542,0.890298576,0.089565607,0.751906685,0.30579,56.6832175,0.567976553
0.104960832,0.459206678,0.051470588,-0.695400859,0.800488103,0.832382811,0.066855524,0.765138653,0.258216,24.43514747,0.563916415
0.034896645,0.214233488,0.037018509,-0.624034662,0.410036608,0.569367776,0.130803794,0.866933467,0.383178,66.95400996,0.562720201
0.055752553,0.263100171,0.042472865,-0.775378773,0.361165345,0.522461801,0.140499764,0.825471698,0.346675,18.63270353,0.563869048
0.105435205,0.435748233,0.049188906,-0.273552085,0.660799268,0.786849248,0.100157315,0.896858639,0.261317,41.04267253,0.601931273
0.129413298,0.427339751,0.04841629,-0.58967701,0.673550946,0.830674921,0.09851552,0.837104072,0.275,70.97299566,0.555391389
0.100508274,0.324092128,0.026360067,-0.865322299,0.318913972,0.357070969,0.143417367,0.755892256,0.435967,29.794178,0.565925924
0.063644198,0.342005849,0.030639432,-1.029997173,0.104301403,0.347067614,0.098979139,0.789356984,0.432796,30.02054642,0.566303733
0.062838796,0.360772605,0.042394942,-0.883253409,0.447071385,0.636859923,0.094318604,0.730483271,0.42448,24.02741901,0.576744124
0.139071863,0.538477943,0.055270864,-0.245670852,0.543105552,0.64899814,0.133650677,0.617636297,0.42976,41.81701913,0.57145456
0.146934824,0.444309042,0.035856574,-0.605789182,0.401799878,0.635579005,0.104935527,0.674624226,0.382682,49.48337907,0.57772226
0.06606649,0.627041189,0.047332186,-0.677107542,0.697345943,0.816340846,0.083116883,0.757419355,0.315699,23.47192263,0.56801235
0.081155859,0.563002681,0.051015801,-0.852192537,0.561226358,0.635365519,0.092558984,0.690261497,0.34854,15.72735237,0.526153546
0.118555994,0.589050695,0.042864101,-0.045232564,0.59643075,0.695050169,0.078613281,0.591796875,0.390754,32.66971625,0.565275833
0.385266634,0.290884718,0.038431062,-1.110286594,0.511409396,0.683155936,0.081551861,0.780594059,0.402029,80.31444013,0.51463159
0.091252727,0.433067268,0.040398741,-0.868013452,0.414368517,0.640672177,0.131344846,0.796228392,0.373947,18.57601556,0.547866381
0.105722268,0.24408969,0.045407098,-0.318985238,0.431513118,0.602397145,0.136979167,0.737722048,0.361755,27.39237069,0.535834687
0.054148429,0.328144041,0.03945292,-0.307208883,0.42538133,0.421604806,0.139694254,0.661400737,0.421287,28.74539706,0.576893762
0.141022081,0.232847916,0.043410042,-0.500473128,0.411928005,0.358412882,0.171622327,0.519331243,0.392132,43.84260927,0.563980093
0.077996139,0.210029247,0.035369775,-0.395913207,0.331757169,0.280551404,0.152651312,0.559358289,0.406005,38.48144276,0.556912045
0.151686032,0.42727882,0.03460452,-0.010985911,0.398901769,0.372807954,0.166077739,0.335679099,0.421053,40.52375279,0.548420929
0.079297059,0.18821594,0.037765132,-0.560133356,0.085997559,0.22620391,0.142339545,0.485995851,0.434118,30.20888552,0.545579047
0.103492549,0.329545455,0.023703704,-0.507690816,0.068944478,0.151392235,0.152705708,0.309859155,0.515483,37.39730679,0.591085301
0.139745913,0.257250792,0.028767123,-0.667028902,0.328462477,0.432950075,0.143439837,0.518493151,0.448217,38.04584212,0.590752464
0.08457063,0.243175725,0.043124102,-0.970867941,0.390909091,0.609381195,0.110951698,0.783732057,0.358104,24.52485617,0.556455784
0.063339096,0.269833049,0.031618887,-1.260661201,0.334441733,0.480740492,0.114394259,0.833754209,0.335248,24.65812472,0.542998708
0.08883696,0.274311479,0.043460925,-0.893106633,0.123611959,0.266918784,0.128297362,0.757370518,0.441023,21.83361993,0.580655432
0.083574688,0.561997319,0.049976863,-0.499245154,0.425686394,0.668943853,0.135962877,0.742936545,0.31588,20.33229565,0.55632111
0.039886549,0.566689008,0.057438254,-0.103171246,0.568639414,0.715697338,0.135689852,0.768481375,0.319943,9.853229647,0.55632111
0.081279059,0.370095052,0.041935484,-1.062437904,0.481940207,0.57473543,0.117962466,0.805809575,0.299016,32.92015341,0.531228127
0.333409954,0.487174019,0.049135578,1.547442797,0.600213545,0.664674129,0.157918759,0.378304467,0.520023,49.88155483,0.571289419
0.110259802,0.37024738,0.039052216,0.205148598,0.441702257,0.461191253,0.118241758,0.398773006,0.49725,35.70024005,0.581201396
0.139517324,0.716640263,0.066910612,0.22434847,0.788804149,0.86992589,0.084117032,0.387552301,0.330877,36.6790387,0.598476713
0.173174444,0.258743602,0.029881504,-0.549315278,0.329987797,0.418615999,0.125385406,0.351975372,0.479208,41.91701049,0.577527382
0.145948305,0.343102608,0.055045872,-0.058839334,0.51214155,0.488547989,0.137818774,0.217532468,0.469345,43.32532728,0.572689287
0.106336515,0.581129661,0.041509434,0.158662359,0.627791336,0.780414163,0.104205901,0.565326633,0.400467,30.26836947,0.558492177
0.054509395,0.857238606,0.077898551,0.228765196,0.916717511,0.956692793,0.06992164,0.699275362,0.25784,36.09751519,0.556288248
0.148954693,0.126980258,0.025862069,-0.623768495,0.218700427,0.433773522,0.134606205,0.666507177,0.569605,48.66433053,0.563130791
0.108270461,0.177735803,0.03033839,-0.844214593,0.201220256,0.434291988,0.12125923,0.545489891,0.544739,40.7261028,0.570685647
0.153734613,0.123050207,0.045427014,-0.662043197,0.222056132,0.277349111,0.207650273,0.723030303,0.560195,79.07109179,0.539229341
0.138599662,0.41893127,0.020289855,-0.321593077,0.501860891,0.546646741,0.079188798,0.487722677,0.504505,32.76973871,0.575012846
0.241707385,0.066658543,0.025304136,-0.372366522,0.093532642,0.259202781,0.160058027,0.625853659,0.517805,76.579516,0.558264975
0.112993036,0.259139654,0.033852767,-0.68429846,0.147651007,0.30433987,0.150589496,0.504034427,0.497354,22.71754175,0.586632442
0.184226893,0.266786498,0.03033221,-0.46054515,0.284075656,0.37658971,0.126854955,0.525783133,0.510083,44.16192849,0.565242542
0.140655002,0.445832318,0.049301561,0.333051839,0.708541794,0.700997286,0.081147541,0.484175915,0.430419,33.92742469,0.579580246
0.193727681,0.373781379,0.036862409,-0.434234732,0.358755339,0.492482235,0.107554417,0.443969204,0.474503,56.40593048,0.582933642
0.233917152,0.75149281,0.06084507,1.021073773,0.791519219,0.814785446,0.115688488,0.394024803,0.308624,72.76540546,0.564310964
0.237900529,0.128747258,0.031604055,-1.008641013,0.14804759,0.378663576,0.119233074,0.333333333,0.669349,38.07637596,0.627196394
0.136499848,0.368906897,0.058974359,-0.669060877,0.637309335,0.629204916,0.171905067,0.304682489,0.582418,23.80900016,0.633669524
0.257182003,0.149128686,0.023205221,-0.670029331,0.223215375,0.238311629,0.153343023,0.21875,0.6313,37.84480845,0.614383219
0.167359947,0.107147209,0.025814382,-0.959861006,0.239597315,0.300039647,0.132515337,0.416309013,0.552925,31.45188965,0.638694612
0.259055507,0.124299293,0.035104364,-0.65925166,0.385173887,0.509622129,0.104385129,0.38849263,0.640341,39.61227194,0.645907696
0.176273721,0.368297587,0.037598204,0.173570581,0.291549725,0.521912837,0.228888889,0.227374302,0.61392,34.15689062,0.62690748
0.227518294,0.877254448,0.07027027,0.035574257,0.87028676,0.952758547,0.102826218,0.483173077,0.389262,36.02147746,0.797721466
0.118985268,0.737966122,0.059742023,0.015343533,0.479621721,0.588642533,0.115098172,0.361658736,0.577266,20.49396715,0.799958956
0.138406988,0.514897636,0.041857798,-0.383126906,0.369432581,0.521760346,0.126146789,0.201257862,0.676639,18.91119685,0.803158382
0.209292688,0.828997075,0.074695122,-0.124036289,0.712172056,0.824056848,0.092987805,0.508638211,0.439213,38.58713334,0.796278564
0.233339582,0.471697538,0.045610593,-0.112131282,0.523947529,0.577144774,0.078163166,0.295698925,0.683673,29.11212217,0.749963136
0.189496886,0.556787716,0.05465587,-0.065151897,0.569890177,0.645399372,0.135935397,0.243951613,0.598765,26.55430416,0.759824192
0.308976891,0.177644407,0.027616279,-0.398616873,0.305399634,0.347525085,0.177325581,0.179505814,0.718803,49.24638816,0.777523797
0.08973611,0.683889837,0.068212824,0.16142655,0.653538743,0.767543993,0.13800136,0.430905378,0.466142,22.3619221,0.863840203
0.085197554,0.655191323,0.066018631,0.143566524,0.720012203,0.814907438,0.05030426,0.486038041,0.482572,17.92386099,0.863840203
0.177244281,0.384901292,0.057569296,-0.516657378,0.669158023,0.832779286,0.085215168,0.445155783,0.554303,36.96414317,0.858458191
0.070314106,0.550572752,0.046868343,-0.466446965,0.648840757,0.707798347,0.082133785,0.451612903,0.533861,19.11883533,0.868668096
0.256610554,0.4771204,0.055036855,-0.327119149,0.587278829,0.747537284,0.101328087,0.376043201,0.521919,29.83774568,0.863840203
0.17972174,0.582866195,0.072487644,-0.28130792,0.52419158,0.686724206,0.091456736,0.37739989,0.556533,20.96814539,0.846211164
0.193043354,0.682092371,0.056791292,-0.309894468,0.635600976,0.761261399,0.078588235,0.427491734,0.510033,23.71644777,0.74848818
0.199781233,0.793382891,0.068208778,-0.194087914,0.766473459,0.900179938,0.125812168,0.462633452,0.45034,21.80874547,0.795537722
0.264823205,0.773214721,0.056839475,0.099155203,0.790726052,0.810759706,0.107855362,0.435544431,0.448661,31.68028028,0.795537722
0.170885154,0.604313917,0.065024631,-0.365512738,0.543441123,0.616151758,0.086699507,0.437438424,0.594432,11.60558555,0.795537722
0.148450126,0.757646844,0.045751634,-0.24104532,0.564826113,0.694348715,0.087301587,0.396226415,0.588081,18.1059529,0.744724653
0.13116023,0.883682671,0.080965909,1.48042947,0.901372788,0.927780658,0.10184528,0.417703519,0.381388,22.73060689,0.744036938
0.310456863,0.273123324,0.036363636,-0.509398654,0.276632093,0.395711977,0.101815824,0.211450878,0.714499,39.66366717,0.75951765
0.284261829,0.85449671,0.06231454,-0.111082016,0.857626602,0.893378877,0.070330969,0.640949555,0.408676,33.26326599,0.764659972
0.210154152,0.84084816,0.105658709,0.345469136,0.791702257,0.888438196,0.104609929,0.430912312,0.464097,35.07208034,0.74804282
0.33980606,0.477912503,0.048092869,-0.156002761,0.555247102,0.697124035,0.115448505,0.309917355,0.616,52.74974331,0.74804282
0.284898717,0.405983427,0.042378242,-0.26377,0.387309335,0.482753362,0.094184576,0.195431472,0.706514,33.47780198,0.74804282
0.340748228,0.285248599,0.037659718,-0.294630153,0.44414277,0.501906127,0.14735432,0.225503356,0.6912,48.35947349,0.749172451
0.209466362,0.797465269,0.067294118,0.131668991,0.869463087,0.942755192,0.079849695,0.470782281,0.41918,36.2281613,0.74804282
0.23621638,0.666402632,0.06043956,0.051128956,0.695851129,0.71612431,0.104039168,0.239316239,0.59384,41.79595584,0.758772125
0.220819102,0.767974653,0.058823529,0.908978411,0.847101891,0.866174632,0.093619972,0.315352697,0.512863,33.15138484,0.752770139
0.230581822,0.723495004,0.063298844,-0.162174726,0.689627822,0.791972918,0.083839611,0.383863081,0.478166,27.36839039,0.855835894
0.09501807,0.416676822,0.031688312,-0.75446792,0.09252593,0.315563146,0.07198748,0.314805195,0.643463,10.86194133,0.871564692
0.202714714,0.699244455,0.063876652,-0.220148823,0.672849298,0.815456403,0.079613095,0.454411765,0.402904,26.75027693,0.855835894
0.179448836,0.656318547,0.049649533,-0.301525715,0.660738255,0.737533929,0.090216755,0.40877193,0.569026,20.9394422,0.860471923
0.254325575,0.559621009,0.045604759,-0.189614396,0.653721782,0.694989173,0.107213766,0.281662269,0.62748,38.52134438,0.840003049
0.285542497,0.781836461,0.048669202,-0.521608688,0.591366687,0.680197627,0.066260472,0.450682853,0.46843,33.24743028,0.842359791
0.2650367,0.474683159,0.078614257,0.344316763,0.824039048,0.768184452,0.145721925,0.25819398,0.547727,35.17667706,0.874215409
0.230970542,0.733426761,0.050828098,-0.168480324,0.587644905,0.726707127,0.083096187,0.371575342,0.540179,18.33004783,0.702720304
0.269071141,0.861473312,0.108960177,0.572654116,0.931299573,0.924364878,0.098731384,0.56779192,0.417431,28.60894944,0.707413712
0.218187148,0.413752133,0.038115038,-0.369199702,0.402440513,0.59410168,0.081830791,0.353675451,0.677134,20.45711324,0.70039941
0.15787939,0.718102608,0.04822335,-0.345343334,0.796186699,0.895696728,0.048728814,0.611839323,0.445498,13.72787002,0.70675256
0.152774249,0.656349013,0.039986445,-0.236298122,0.791214155,0.854554881,0.058863101,0.465517241,0.589258,13.40083177,0.685822096
0.228028267,0.744881794,0.081521739,0.640307809,0.92895058,0.960505047,0.158462576,0.623473541,0.38455,28.17588105,0.70039941
0.24958785,0.762551791,0.08436214,0.177469201,0.850122026,0.89938699,0.088386434,0.574216744,0.428016,22.18649032,0.70039941
0.389601921,0.402358031,0.051816239,-0.289619712,0.680597926,0.717466223,0.118769883,0.297860963,0.629002,49.23171391,0.717480009
0.254733345,0.310138923,0.041847826,-0.345479221,0.440543014,0.559242429,0.122482308,0.23669924,0.711664,21.89118499,0.721972778
0.331150979,0.191353887,0.021220159,-0.239037012,0.26442953,0.379609015,0.09228039,0.211946903,0.743824,46.84146227,0.737249488
0.363256352,0.687393371,0.067929458,0.222981975,0.849450885,0.894293818,0.095765472,0.494784876,0.426136,52.4327056,0.685982445
0.224380257,0.423013649,0.032451323,-0.216354899,0.288041489,0.46960871,0.084289277,0.383116883,0.669697,17.42376961,0.695715824
0.271851435,0.528119669,0.038612565,-0.188715162,0.438133008,0.613986398,0.118533071,0.315238718,0.647436,38.52344288,0.708874673
0.303969391,0.596118694,0.044935263,-0.139916607,0.556833435,0.556985574,0.118592196,0.280060883,0.638005,32.99006602,0.714922439
0.252677415,0.284608823,0.038297872,-0.074113218,0.49838316,0.54698222,0.115574348,0.264497878,0.671244,28.48732951,0.721972778
0.10517939,0.487448209,0.047284345,0.041799217,0.431726663,0.458934399,0.108402822,0.329065301,0.657524,11.02595066,0.70675256
0.243526766,0.770594687,0.067755596,-0.254410353,0.864154973,0.871389795,0.069739236,0.525710829,0.504478,35.58227936,0.70675256
0.177991324,0.481812089,0.037377049,-0.483381001,0.575838926,0.716002318,0.087213115,0.393959291,0.577406,18.99869725,0.711332368
0.303813181,0.683737509,0.068552775,-0.178435398,0.825350824,0.893409375,0.081654872,0.552474171,0.469541,31.33160589,0.723803501
0.263808271,0.467219108,0.053020962,-0.207296076,0.666198902,0.744700967,0.092707046,0.369430693,0.60995,36.28733779,0.721972778
0.200646054,0.674232269,0.071230982,0.0663094,0.727394753,0.788557138,0.128965517,0.439142462,0.498397,21.46693976,0.656018804
0.239390366,0.52016817,0.031491003,-0.281699235,0.391153142,0.532068682,0.104990279,0.300902062,0.626087,31.40098482,0.645510053
0.38930117,0.802796734,0.083333333,0.266417412,0.923459426,0.903595718,0.114977307,0.421650265,0.467472,41.6950344,0.648911973
0.375411019,0.595052401,0.055261166,-0.060641212,0.76171446,0.75690018,0.101226994,0.299314547,0.617967,37.12623445,0.65197371
0.32522905,0.514745308,0.053140097,0.061866892,0.699877974,0.78325048,0.111495845,0.375950242,0.538124,32.18367267,0.641813728
0.349182367,0.88450524,0.07360552,-0.104983209,0.929042099,0.944829059,0.073751452,0.514104778,0.389918,47.86843927,0.644875464
0.321779898,0.715756763,0.04717608,0.350923542,0.555765711,0.714385922,0.157161804,0.257123923,0.587227,26.07584887,0.641813728
0.218449757,0.745704363,0.076124567,0.292680506,0.885814521,0.93845497,0.090752441,0.496829971,0.463736,29.85620564,0.645661817
0.262134345,0.577565196,0.045405983,-0.098262775,0.516107383,0.539052731,0.100853789,0.286780384,0.626761,36.31391672,0.728964421
0.15813587,0.88837436,0.066717791,-0.022569387,0.711439902,0.725060234,0.114263804,0.387864823,0.495575,25.95246363,0.728964421
0.2764731,0.561509871,0.064427313,0.091548344,0.711073826,0.819726128,0.102310231,0.431167401,0.476064,36.05141033,0.723682553
0.140731395,0.753838655,0.063658622,-0.132223868,0.661195851,0.790874989,0.063486496,0.523626181,0.450813,20.71740147,0.737368579
0.244722486,0.739702657,0.062901745,0.530122183,0.735082367,0.819329653,0.092123445,0.504814305,0.428011,42.90403251,0.742187537
0.153204557,0.765567877,0.05901487,0.073779739,0.795424039,0.848760255,0.108208955,0.449093445,0.501865,27.6240869,0.728964421
0.195026932,0.787899098,0.065136476,0.202225345,0.749450885,0.776357925,0.130299252,0.298387097,0.550143,25.02985534,0.690385701
0.235489108,0.545759201,0.065158858,-0.396298619,0.470805369,0.547653176,0.124463519,0.33279483,0.594053,30.4392686,0.686860706
0.238846578,0.829971972,0.046095445,0.121236044,0.6695241,0.704596054,0.104921579,0.324309691,0.645221,20.89168603,0.659796676
0.1947147,0.5730563,0.04857513,-0.125386587,0.68395363,0.795175211,0.099415205,0.374352332,0.568926,39.68578753,0.68561995
0.176961345,0.697477456,0.046536224,0.122118024,0.626235509,0.744883955,0.088204038,0.332979852,0.606843,17.66431392,0.68561995
0.181577309,0.794144528,0.080801944,0.764889138,0.942739475,0.952240081,0.118038741,0.544457978,0.401716,24.32333891,0.67493898
0.248662388,0.757555447,0.052312004,0.037943907,0.721629042,0.745219433,0.086547507,0.340654206,0.590022,33.79695115,0.68561995
0.354395482,0.669784304,0.046841732,-0.193740081,0.515009152,0.59333923,0.06920904,0.278525868,0.688006,48.92478136,0.73190467
0.254518545,0.845082866,0.055376344,0.132201312,0.679530201,0.80340968,0.08929532,0.344641896,0.614092,36.56814692,0.736928789
0.237930629,0.783816719,0.040597015,0.309533004,0.651433801,0.742718595,0.100835322,0.304243873,0.610158,31.98950107,0.724642362
0.124307823,0.80343651,0.073309241,0.541020839,0.811195851,0.878861813,0.075025694,0.583290356,0.454191,34.30712986,0.74610762
0.219076698,0.323452352,0.042021579,-0.392301389,0.39575961,0.59349172,0.066552901,0.294520548,0.681575,34.9724398,0.711943138
0.246885302,0.676517183,0.062279671,-0.145799313,0.729438682,0.749123182,0.089306698,0.311137301,0.516454,31.58406231,0.711943138
0.398160043,0.691110163,0.051149425,0.151419727,0.769829164,0.851200098,0.079839173,0.399195864,0.551239,58.19807565,0.711943138
0.17203002,0.804350475,0.06559665,-0.061058175,0.81918853,0.90557809,0.071827057,0.555788006,0.407048,41.91616736,0.716105736
0.321569067,0.944400439,0.089254257,0.906868921,0.91680903,0.918356766,0.113782991,0.410421546,0.460406,41.55291801,0.702749613
0.286281474,0.796581769,0.076440388,1.529247716,0.834899329,0.867120071,0.114334471,0.437108708,0.454671,38.2722725,0.699833531
0.217737535,0.228369486,0.046236559,-0.163261433,0.53557047,0.485345695,0.117270789,0.264516129,0.650314,23.61154144,0.693588221
0.1890469,0.84919571,0.067010309,0.255139475,0.805369128,0.865869651,0.091894682,0.447083118,0.510863,28.20770126,0.718601324
0.211530494,0.87085669,0.041468389,-0.140455181,0.711195851,0.765439629,0.065986395,0.460651289,0.501207,36.14896101,0.720231139
0.279455692,0.318212284,0.039075399,-0.160413245,0.520164735,0.50062521,0.103448276,0.269082921,0.695844,33.065296,0.701350364
0.306180337,0.1998233,0.029300054,-0.129535682,0.322147651,0.385769618,0.141851651,0.217108825,0.713282,31.22824463,0.699833531
0.225719176,0.811083354,0.087357955,0.198961306,0.918852959,0.906493031,0.130834512,0.411473088,0.416165,27.04850855,0.751165111
0.338792569,0.299415062,0.049356223,-0.330698685,0.290024405,0.373661899,0.104951561,0.269457864,0.713372,35.19251067,0.751165111
0.174301601,0.540366805,0.028726287,-0.240080657,0.341702257,0.486809601,0.101190476,0.23943662,0.676341,22.60664933,0.760637727
0.208552746,0.80553863,0.067713976,0.405205743,0.79533252,0.862026899,0.093362115,0.347613883,0.534461,29.37974197,0.767943958
0.144548058,0.512125274,0.041585127,-0.368103427,0.485723002,0.574613437,0.093903638,0.298091043,0.70585,17.43270522,0.803158382
0.237460841,0.536010236,0.052658751,-0.078462452,0.625167785,0.700509317,0.084150749,0.396489417,0.605914,32.00489196,0.74569695
0.317888792,0.659121375,0.101618705,0.19188451,0.635082367,0.703315136,0.110507246,0.309846432,0.567398,30.18636564,0.751165111
0.249204305,0.754691689,0.077387486,0.542091434,0.73514338,0.80899082,0.095837897,0.344694887,0.525284,27.9009021,0.768977698
0.194385319,0.617109432,0.038987342,-0.078838487,0.585112874,0.666443014,0.104704097,0.215587045,0.707933,22.17861762,0.78570288
0.210310596,0.760541068,0.055468341,-0.016045637,0.739871873,0.865107201,0.088865656,0.381475667,0.474326,29.19147473,0.790095155
0.106327952,0.679076286,0.063877897,-0.099299122,0.79804759,0.84946171,0.083144796,0.424618859,0.473579,24.47684068,0.78570288
0.189088189,0.233548623,0.032147743,-0.364860997,0.357107993,0.478239654,0.124223602,0.223061084,0.714835,23.03804048,0.803158382
0.152518016,0.71258835,0.061555076,0.195145464,0.663087248,0.657659581,0.10296496,0.317125878,0.624921,17.30037525,0.794403758
0.276219391,0.768066049,0.081924577,0.052451096,0.900823673,0.884412455,0.097592713,0.474983756,0.515625,26.15143147,0.65197371
0.177486214,0.591213746,0.046057223,-0.688024613,0.509914582,0.637134405,0.076441974,0.318435754,0.675528,18.85126261,0.659435069
0.193597488,0.707957592,0.052887538,-0.109342815,0.707016473,0.747781268,0.101089588,0.291868932,0.64723,21.57683445,0.660015293
0.149310436,0.751919327,0.074985354,-0.081079107,0.779469189,0.85302998,0.079318449,0.451556078,0.491975,23.20916096,0.70039941
0.216496429,0.594961004,0.049086162,-0.139760734,0.673245882,0.747262802,0.094814039,0.335423197,0.578067,30.36077847,0.696703085
0.219082293,0.689769681,0.063641721,-0.14693417,0.815253203,0.825307268,0.100472813,0.433451119,0.538248,22.03176935,0.693044034
0.172342819,0.797739459,0.069261591,0.614961487,0.827425259,0.833389246,0.088201604,0.418577982,0.516064,16.02830822,0.698282518
0.338165864,0.840208384,0.073520965,0.230481494,0.87971324,0.890969532,0.097994269,0.451149425,0.466047,40.10509723,0.65197371
0.150447875,0.004447965,0.016700067,-1.103803779,0.007535082,0.030467535,0.098657718,0.391072618,0.681922,27.63671844,0.762032265
0.181761711,0.003808189,0.016857721,-1.172750208,0.022117145,0.117630913,0.162837838,0.232118758,0.747619,18.84511096,0.752486687
0.228040713,0.152997806,0.055206463,-0.484883246,0.658724832,0.701515752,0.117673378,0.576043069,0.572747,20.89703813,0.736640654
0.25825535,0.096118694,0.037132988,-0.709081078,0.292129347,0.435481411,0.15245478,0.460674157,0.664767,36.41187668,0.777848828
0.083725309,0.002284913,0.024621212,-1.191234631,0.023703478,0.026563787,0.12405303,0.339943343,0.718294,7.336008024,0.750192975
0.189772703,0.001980258,0.026726058,-0.889979262,0.035326419,0.080423313,0.189371257,0.305864885,0.697128,32.07243818,0.747566346
0.121025098,9.14E-05,0.011585807,-1.570612713,0.001860891,0.007045046,0.118030413,0.348736462,0.613893,16.07055014,0.801187735
0.14943624,0.001096758,0.018348624,-0.475344256,0.000610128,0.008691939,0.123034228,0.311233886,0.735169,23.15641067,0.798212148
