MHI_2022,LSOA22
-0.062476394,E01023662
0.142938289,E01023663
-0.058110749,E01023664
-0.351882319,E01023665
-0.153896901,E01023666
-0.404451259,E01023667
-0.587140104,E01023668
0.493292535,E01023669
-0.004247978,E01023670
0.782197699,E01023671
-0.204920805,E01023672
-0.252106889,E01023673
-0.534819022,E01023674
-0.503664118,E01023675
-0.54114092,E01023676
0.69094886,E01023677
0.120272765,E01023678
-0.173403006,E01035581
-0.271197809,E01023680
0.031509055,E01023681
-0.210615922,E01023682
0.624478417,E01023683
-0.261225135,E01023684
0.155934953,E01023685
-0.64711792,E01023686
0.7485164,E01023687
-0.243480122,E01023688
-0.481786938,E01023689
-0.407786509,E01023690
-0.609063462,E01023691
0.008381168,E01023692
-0.341814787,E01023693
-0.501009226,E01023694
-0.563217426,E01023695
-0.613129955,E01023696
-0.154104928,E01023697
-0.362391236,E01023698
-0.21048012,E01023699
-0.486807041,E01023700
-0.049758287,E01023701
-0.434587369,E01023702
-0.491259397,E01023703
-0.564645306,E01023704
-0.206014443,E01023705
-0.41821151,E01023706
0.450165087,E01023708
-0.097719287,E01023709
-0.529160604,E01023710
0.540096439,E01023711
0.054137648,E01023712
-0.514515353,E01023713
-0.548468936,E01023714
-0.267892769,E01023715
-0.52784648,E01023716
-0.338628116,E01023717
-0.22469521,E01023718
0.088496875,E01023719
1.341555065,E01023720
-0.264009353,E01023721
0.253112301,E01023722
0.777854473,E01023723
0.726712558,E01023724
-0.35063881,E01023725
-0.506177879,E01023726
-0.085478596,E01023727
0.146483589,E01023728
-0.568657037,E01035566
-0.18280347,E01023730
0.013034655,E01023731
0.770895323,E01023732
-0.115764512,E01023733
-0.601851765,E01023734
-0.50175771,E01023735
0.915813764,E01023736
0.316765251,E01023737
0.121250687,E01023738
0.725934046,E01023739
-0.240927753,E01023740
-0.709429263,E01023741
0.136524481,E01023742
0.12413931,E01023743
-0.406535996,E01023744
-0.469801873,E01023745
0.078090504,E01023746
-0.340433056,E01023747
-0.230877702,E01023748
-0.601624837,E01023749
1.663875227,E01023750
0.727451116,E01023751
0.423573141,E01023752
0.509825609,E01023753
-0.059144979,E01023754
0.642513906,E01023755
0.343827965,E01023756
0.47596021,E01023757
1.314218655,E01035570
0.438029807,E01023759
0.270656201,E01023760
0.582368554,E01023761
0.52169386,E01023762
0.323523504,E01023763
0.397259028,E01023764
0.649519848,E01023765
0.660090464,E01023766
-0.021630101,E01023767
-0.33819045,E01035582
0.740977036,E01023769
-0.000347255,E01023770
0.36596111,E01023771
1.358113821,E01023772
0.376493596,E01023773
1.156903444,E01023774
0.819684604,E01023775
0.125162579,E01023776
0.257189932,E01023777
0.730830887,E01023778
0.142890059,E01023779
0.574049065,E01023780
1.835550832,E01023781
0.538143212,E01023782
1.209182861,E01023783
0.430709287,E01023784
0.537745749,E01023785
0.500688789,E01023786
0.550321676,E01023787
0.749510531,E01023788
0.238227543,E01035568
0.374073654,E01023790
0.337440539,E01023791
0.476044075,E01023792
1.133980435,E01023793
0.530913523,E01023794
0.403785328,E01023795
1.023711591,E01023796
0.401320401,E01023797
0.106936673,E01023798
-0.003266938,E01023799
0.868668828,E01023800
-0.103555283,E01023801
0.232050604,E01023802
0.173648236,E01023803
0.345100521,E01023804
0.430130485,E01023805
0.373939879,E01023806
0.238179129,E01023807
-0.079519121,E01035600
0.576248288,E01023809
0.057460084,E01023810
0.444585742,E01023811
-0.304718879,E01023812
0.286504086,E01023813
0.48593355,E01023814
-0.277572276,E01023815
0.022227968,E01023816
0.037994937,E01023817
-0.294266222,E01023818
-0.226545598,E01023819
-0.068991255,E01023820
-0.265554054,E01023821
-0.25022885,E01023822
0.522247821,E01023823
-0.229348041,E01023824
-0.101561939,E01023825
-0.155962536,E01023826
0.285945775,E01023827
0.726675764,E01023828
0.544255943,E01023829
0.753781265,E01023830
0.145320967,E01023831
0.539930148,E01023832
-0.26421059,E01035602
-0.251080074,E01023834
0.478395383,E01023835
0.682296857,E01023836
0.106801164,E01023837
0.866455222,E01023838
-0.659673461,E01023839
0.000243744,E01023840
-0.748002816,E01023841
0.890616896,E01023842
0.323922315,E01023843
0.805014228,E01023844
-0.022386509,E01023845
0.047296068,E01023846
0.264897025,E01023847
0.207190139,E01023848
-0.015826591,E01023849
0.584697451,E01023850
0.51103964,E01023851
0.818328826,E01023852
-0.484542987,E01023853
0.146285316,E01023854
-0.120365846,E01023855
-0.15134099,E01023856
0.358483748,E01023857
-0.227176818,E01023858
0.991861291,E01035575
0.692106866,E01023860
0.479786786,E01035574
0.061912853,E01023862
0.205174038,E01023863
1.379938039,E01023864
0.458664256,E01023865
1.425858889,E01023866
1.309830618,E01035579
0.518965592,E01023868
0.569085705,E01023869
0.392648354,E01023870
0.374454608,E01023871
-0.640366943,E01023872
-0.007630704,E01023873
-0.116063277,E01023874
0.096228961,E01023875
0.302037904,E01023876
0.5252215,E01023877
0.048007764,E01023878
0.518037314,E01035572
0.37274115,E01023880
0.593053263,E01023881
0.306813085,E01023882
0.900481198,E01023883
0.173155629,E01023884
-0.340818199,E01023885
-0.235071479,E01023886
0.004250143,E01023887
0.059256316,E01023888
-0.426530109,E01023889
-0.550387401,E01023890
0.320258917,E01023891
0.136859772,E01023892
-0.131941819,E01023893
-0.025255197,E01023894
-0.210495374,E01023895
-0.003126997,E01023896
0.141880086,E01023897
-0.227341442,E01023898
0.578848992,E01023899
-0.2304451,E01023900
-0.39338227,E01023901
-0.266907208,E01023902
0.069585551,E01023903
0.391598651,E01023904
-0.046701214,E01023905
0.448039247,E01023906
0.230700241,E01023907
-0.986473069,E01023908
-0.805386146,E01023909
-0.736865614,E01023910
-0.400086381,E01023911
0.319601076,E01023912
0.316606963,E01023913
1.336723056,E01023914
0.673570874,E01023915
0.272426824,E01023916
0.562755716,E01023917
1.098805646,E01023918
0.584468434,E01023919
0.722771481,E01023920
-0.060280549,E01023921
-0.377715881,E01023922
-0.166115737,E01023923
0.305531248,E01023924
0.001764301,E01023925
-0.272121993,E01023926
0.39455654,E01023927
0.153981838,E01023929
0.187196236,E01023930
-0.205919839,E01023932
0.185274215,E01023933
-0.577961679,E01023934
-0.911637694,E01023935
0.308129083,E01023936
-0.579361192,E01023937
-0.269388387,E01023938
0.706940993,E01023939
0.261356371,E01023940
0.272469123,E01035606
0.3433626,E01023942
0.396681004,E01023943
0.100076864,E01023944
0.406075197,E01023945
0.582230764,E01023946
-0.129678577,E01023947
-0.13757415,E01023948
-0.415438988,E01023949
1.314495756,E01023950
1.24074453,E01023951
0.644593449,E01023952
0.186735383,E01023953
1.219438887,E01035604
0.147511003,E01023955
0.186816734,E01023956
0.246065085,E01023957
0.625765024,E01023958
0.006265591,E01023959
0.090481432,E01023960
0.270265807,E01023961
0.407350664,E01023962
-0.579577961,E01023963
-0.763678048,E01035581
-0.358136089,E01023965
-0.220367509,E01023966
0.449128184,E01023967
0.044545491,E01023968
-0.121771166,E01023969
0.92210318,E01023970
-0.085295722,E01023971
1.044445985,E01023972
1.056557923,E01023973
1.456721576,E01023974
1.059661501,E01023975
2.084871389,E01023976
0.713777275,E01023977
0.125716485,E01023978
0.43413637,E01023979
0.979580999,E01023980
2.088093167,E01023981
0.524327613,E01023983
1.202704624,E01023984
0.875115976,E01023985
0.9639577,E01023986
0.357133211,E01023987
0.185693977,E01023988
0.794054189,E01023989
1.436097615,E01023990
0.798688968,E01023992
0.379704451,E01023993
0.54603525,E01023995
0.583056102,E01023996
0.308062946,E01023997
0.13372753,E01023998
1.066148847,E01023999
1.04406468,E01024001
0.962543218,E01024002
1.572839701,E01024003
1.382487952,E01024004
1.092081583,E01024005
0.86403135,E01024006
0.259632543,E01024008
0.083221644,E01024009
0.300590936,E01024010
0.606406967,E01024011
0.700503042,E01024012
0.452452657,E01024013
0.32146778,E01024014
0.056256946,E01024015
0.37351696,E01024016
0.744780856,E01024017
1.750591258,E01024019
1.217953761,E01024020
1.628629544,E01024021
0.590912788,E01024022
0.84623735,E01024023
0.206479213,E01024024
0.419124428,E01024025
-0.132859538,E01024026
1.858792218,E01034985
0.97247281,E01024028
0.990238522,E01024029
0.546730062,E01024031
0.337240685,E01024032
0.799052023,E01024033
0.71151986,E01034988
0.398310424,E01024035
0.658043836,E01024036
0.609852642,E01024037
0.793466226,E01024038
0.607670103,E01024039
0.964459343,E01024040
-0.121568252,E01024041
0.554257529,E01024042
0.314167444,E01024043
0.176782282,E01024044
0.259124666,E01024045
0.032505568,E01024046
0.681619988,E01024047
0.920025794,E01024048
1.490894672,E01024049
0.760216717,E01024052
0.423997488,E01024053
0.169993309,E01024054
0.350025652,E01024055
0.499428175,E01024056
0.361267549,E01024057
0.412927342,E01024058
1.435239478,E01024059
0.435525438,E01024060
1.040903107,E01024061
0.510411643,E01024062
0.411112807,E01024063
1.053573978,E01024064
1.164737744,E01024065
1.430819522,E01024066
0.558168967,E01024067
0.101916467,E01024068
0.241388057,E01024069
0.458825234,E01024070
0.653303611,E01024071
1.15301234,E01024072
1.093884469,E01024073
0.755940663,E01024074
1.683390919,E01024075
1.039858724,E01024076
1.115453921,E01024077
1.221654563,E01024078
1.371750026,E01024079
2.641464324,E01024080
1.836929368,E01024081
1.364887612,E01024082
2.033046758,E01024083
0.72105227,E01024084
0.293443051,E01024085
1.061948536,E01024086
0.862379194,E01024087
0.333911953,E01024088
-0.145846242,E01024089
0.705285021,E01024090
1.352159998,E01024091
1.249156173,E01024092
1.206981178,E01024093
1.017827165,E01024094
1.687114576,E01024095
1.104428443,E01024096
1.532087035,E01024097
0.834083032,E01024098
0.703823785,E01024099
-0.068223445,E01024100
0.266108574,E01024101
0.256223905,E01024102
1.15100457,E01024103
0.06227047,E01024104
0.251584845,E01024105
0.584314444,E01024106
0.002800777,E01024107
0.631729906,E01024108
0.549782869,E01024109
0.685234593,E01024110
0.606450807,E01024111
0.481631692,E01024112
0.411123368,E01024113
0.290738008,E01024114
0.363470234,E01024115
0.240232434,E01024116
0.975895386,E01024117
1.211045025,E01024118
0.961098723,E01024119
1.235485613,E01024120
0.277474826,E01024121
1.48624328,E01024122
-0.031814919,E01024123
0.274324232,E01024124
1.126612852,E01024126
0.209520028,E01024127
0.806708769,E01024128
0.079222081,E01024129
0.548944604,E01035310
0.268087993,E01024131
0.475623223,E01024132
0.049786554,E01024133
0.444882901,E01024134
0.368268068,E01024135
0.08618012,E01024136
-0.06041387,E01024137
1.547623085,E01024138
0.083311857,E01024139
-0.121779891,E01035277
0.698225461,E01035278
0.23144432,E01035282
-0.246254734,E01024143
0.018077165,E01024144
-0.058528928,E01024145
0.204168954,E01024146
-0.016757724,E01024147
0.597721415,E01035274
-0.030939238,E01035273
0.259849217,E01024150
-0.150533057,E01024151
-0.353182771,E01024152
-0.491043192,E01024153
0.556261377,E01024154
0.731397353,E01024155
0.321337652,E01024156
0.953639825,E01024157
1.190497399,E01024158
0.181921547,E01024159
0.509067694,E01024160
-0.1299921,E01024161
0.149403731,E01024162
0.051227005,E01024163
0.262348931,E01024164
0.484217203,E01024165
0.295331659,E01024166
0.683326795,E01024167
0.677430101,E01024168
0.426805235,E01024169
1.683595433,E01024170
0.211566392,E01024171
0.128795699,E01024172
0.644320581,E01024173
0.797966739,E01024174
0.771303988,E01024175
0.606109166,E01024176
0.714133194,E01024177
-0.095443842,E01024178
0.015640144,E01024179
0.138158946,E01024180
0.368083097,E01024181
0.727740336,E01024182
-0.058401786,E01024183
0.506048593,E01024184
0.396014838,E01024185
0.136917584,E01024186
0.499827364,E01024187
0.613340412,E01024188
0.222089944,E01024189
0.160734594,E01024190
0.766707615,E01035314
1.080547568,E01024192
1.911809844,E01024193
1.106648463,E01024194
1.146035452,E01024195
2.00223991,E01024196
1.439384947,E01024197
1.25248575,E01024198
0.580028737,E01024200
0.018382095,E01024201
0.989201535,E01024202
0.537237104,E01024203
0.697201166,E01024204
0.391204972,E01024205
0.401993088,E01024206
0.028470917,E01024207
0.602461159,E01024208
0.513127387,E01024209
1.447521763,E01024212
0.690162982,E01024213
1.782246885,E01024214
1.473072383,E01024215
0.817106547,E01024216
1.244593958,E01035312
0.809005465,E01024218
1.669182198,E01024219
1.566779146,E01024220
0.570272848,E01024221
1.182219837,E01024222
0.747844548,E01024223
1.001428333,E01024224
0.70612329,E01024225
2.112497883,E01024226
0.481657126,E01024227
0.963746209,E01024228
0.656800885,E01024229
0.655964327,E01024230
1.543040234,E01024231
0.62930121,E01024232
0.552435867,E01024233
0.349760391,E01024234
1.150864649,E01024235
0.606811055,E01024236
1.310054012,E01024237
0.614928605,E01024238
1.705628545,E01024239
2.073014583,E01024240
1.57521554,E01024241
1.0562577,E01024242
0.878919854,E01024243
0.544652294,E01024244
0.588150379,E01024245
1.967779387,E01024246
1.841207263,E01024247
1.50643979,E01024248
1.749667759,E01024249
0.567090332,E01024250
1.915966762,E01024251
0.419603779,E01024252
0.458196163,E01024253
0.884382368,E01024254
1.274369409,E01024255
1.582143935,E01024256
0.367070561,E01024257
0.383380498,E01024258
0.042774693,E01024259
0.365415169,E01024260
0.108653873,E01024261
0.130248106,E01024262
1.282381888,E01024263
0.633391126,E01024264
0.630981908,E01024265
0.643007769,E01024266
0.707888814,E01024267
-0.48491755,E01024268
-0.453000701,E01024269
-0.261674581,E01024270
-0.441969754,E01024271
-0.527951574,E01024272
-0.162032531,E01024273
0.157736899,E01024274
0.184811683,E01024275
0.049692213,E01024276
0.573701134,E01024277
0.673009347,E01024278
0.245420242,E01024279
0.319744003,E01035284
0.10291919,E01024281
0.237039561,E01024282
0.266297758,E01024283
0.343594007,E01024284
0.811003284,E01024285
0.236262125,E01024286
1.199786634,E01024287
0.961710163,E01024288
0.454699531,E01024290
0.531193645,E01024291
0.046608018,E01024292
-0.141895228,E01024293
0.137755999,E01024294
0.432300255,E01024295
-0.101245427,E01024296
-0.090575142,E01024297
0.043786614,E01024298
-0.10277268,E01024299
-0.185951819,E01024300
-0.329913871,E01024301
-0.255345122,E01024302
0.410719854,E01024303
0.987984284,E01024304
0.485043643,E01024305
0.554474807,E01024306
0.524923285,E01024307
0.935899661,E01024308
0.226150306,E01024309
0.729878999,E01024310
0.484239408,E01024311
0.3162106,E01024312
0.254173864,E01024313
0.120698064,E01024314
1.333684042,E01024315
0.728434728,E01024316
0.087719927,E01024317
0.090472562,E01024318
0.168606932,E01024319
1.388880074,E01024320
0.193451861,E01024321
0.24777665,E01024322
0.66553733,E01024323
0.507399775,E01024324
0.785265632,E01024325
0.218066953,E01024326
-0.1025739,E01024327
1.309610222,E01024328
-0.050756004,E01024329
-0.193375647,E01024330
0.470527272,E01024331
0.352418375,E01024332
0.222218885,E01024333
0.333952611,E01034990
-0.093944596,E01024335
0.783829407,E01024336
-0.143156975,E01024337
0.292983412,E01034990
1.151297252,E01024339
0.705395767,E01024340
0.785276891,E01024341
0.638534419,E01024342
0.301303606,E01024343
0.510917262,E01024344
0.783746032,E01024345
0.343000774,E01024346
-0.009113885,E01024347
-0.293363393,E01024348
0.120329305,E01024349
0.709935186,E01024350
0.208178,E01024351
1.005634073,E01024352
0.031315297,E01024353
0.033245027,E01024354
0.10019574,E01024355
0.762886835,E01024356
0.277434648,E01024357
1.119824366,E01024358
0.517195013,E01024360
0.96404197,E01024361
0.718576352,E01024362
1.204330687,E01034993
1.404874567,E01024364
0.85680316,E01024365
0.40401934,E01024366
0.986556222,E01024367
0.384196717,E01024369
0.22304164,E01024371
0.722166429,E01024372
0.423128241,E01024373
1.192274886,E01024374
0.261710713,E01024375
0.320609432,E01024376
1.075096806,E01024377
1.05179449,E01024378
0.602401602,E01024379
0.809331014,E01024380
1.082079862,E01024381
-0.339918549,E01024382
0.194971818,E01024383
0.353362402,E01024384
-0.208558469,E01024385
0.512788213,E01024386
0.21699587,E01024387
0.480350899,E01034997
1.513332506,E01034995
1.465643915,E01024390
0.997930922,E01024391
0.670873286,E01024392
1.125355118,E01024393
0.679162049,E01024394
0.647201813,E01024395
0.84819299,E01024396
1.669553105,E01024397
1.166443723,E01024398
1.647841012,E01024399
1.806340063,E01024400
0.961664965,E01024401
1.013442689,E01024402
0.872629215,E01024403
0.229157588,E01024404
0.588737302,E01024405
1.548566188,E01024406
0.491223491,E01024407
0.672561274,E01024408
0.400201623,E01024409
0.985124367,E01024410
-0.255413493,E01024411
0.669555962,E01024413
0.416273448,E01024414
0.55135225,E01024415
0.276862461,E01024416
0.379215688,E01024417
-0.127859888,E01024418
-0.131265569,E01024419
0.126449729,E01024420
0.645080305,E01024421
0.140827959,E01035000
0.071128404,E01024423
-0.397516451,E01024424
1.364356819,E01024425
0.428566322,E01024426
1.018266255,E01024427
0.280133982,E01024428
0.931203544,E01024429
0.481815032,E01024430
0.074176969,E01024431
0.83554129,E01024432
0.33151815,E01024433
0.728971051,E01024434
0.25702137,E01024435
0.434406259,E01024436
0.534053596,E01024437
0.303391114,E01024438
0.222000419,E01024439
-0.328283814,E01024440
0.487163741,E01024441
0.510890843,E01024442
1.528105513,E01024443
1.251177492,E01024444
0.871552297,E01024445
0.250269478,E01024446
1.342542511,E01024447
0.116530094,E01024448
0.128856809,E01024449
0.289338233,E01024450
0.096097338,E01024451
0.318521962,E01024452
-0.118365191,E01024453
0.112641488,E01024454
0.342366502,E01024455
0.507275614,E01024456
1.612830965,E01024457
-0.294309889,E01024458
-0.097216181,E01024459
0.380515571,E01024460
0.031964794,E01024461
-0.266662188,E01024462
-0.236368267,E01024463
0.045285258,E01024464
1.075142615,E01024465
0.624756891,E01024466
-0.329558534,E01024467
-0.198806452,E01024468
0.486184733,E01024469
-0.099275341,E01024470
0.723049933,E01024471
0.596876259,E01024472
0.331319048,E01024473
0.27062298,E01024474
0.40482867,E01024475
1.226482801,E01024476
0.896707291,E01024477
0.52165365,E01024478
0.296990185,E01024479
1.759243493,E01024480
1.003981762,E01024481
0.951133657,E01024482
0.411906856,E01024483
0.045244647,E01024484
0.733322519,E01024485
2.065791275,E01024486
1.23726537,E01024487
1.986125158,E01024488
1.259454039,E01024489
0.494868011,E01024490
0.210231248,E01024491
0.649247849,E01024492
0.652114694,E01024493
0.703058744,E01024494
0.389779729,E01024495
1.478528572,E01024496
1.274649364,E01024497
2.405186306,E01024498
0.892036852,E01024499
1.81137762,E01024500
1.152612139,E01024501
1.154044644,E01024502
1.183913159,E01024503
1.704902589,E01024504
1.88419946,E01024505
1.768059016,E01024507
1.697525138,E01024508
1.878279692,E01024509
1.576766501,E01024510
1.246097567,E01024511
0.366948323,E01024512
0.979587404,E01024513
0.609036211,E01024514
1.172291964,E01024515
0.930593238,E01024516
1.289879828,E01024517
1.203223683,E01024518
0.741884516,E01024519
0.775278972,E01024520
0.602198532,E01024521
0.765505888,E01024522
0.110888365,E01024523
1.433500692,E01024524
0.486840107,E01024525
0.425234062,E01024526
1.225248951,E01024527
0.822716709,E01024528
1.306898862,E01024529
0.496238839,E01024530
0.906549154,E01024531
1.202415264,E01024532
1.938092867,E01024533
1.520859158,E01024534
0.845335609,E01024535
0.034118251,E01024536
1.184793487,E01024537
2.02629369,E01024538
1.65548063,E01024539
0.964856173,E01024540
0.776201903,E01024541
0.951714127,E01024542
1.119756461,E01024544
0.330465734,E01024545
0.08242077,E01024546
0.620045079,E01024547
0.344422074,E01024548
0.916904313,E01024549
0.414687012,E01024550
1.09482029,E01024551
1.598794654,E01024552
0.846451778,E01024553
1.200031042,E01024554
0.447277225,E01024555
0.469213477,E01024556
0.82823553,E01024557
0.358039367,E01024558
0.640012666,E01024559
0.696057525,E01024560
0.743708069,E01024561
0.441536916,E01024562
1.330358045,E01024563
0.580260955,E01024564
0.818718011,E01024565
0.773504622,E01024566
0.878321453,E01035307
0.741558908,E01035306
0.841823991,E01024569
0.508935025,E01024570
1.366847471,E01024571
0.508628609,E01024572
0.439327923,E01024573
0.151289976,E01024575
0.660089125,E01024576
0.547194464,E01024577
0.647479628,E01024578
0.838730292,E01035302
2.278792252,E01024580
1.131497244,E01024581
1.093729839,E01024582
1.299083532,E01024583
1.482125953,E01024584
2.050699637,E01024585
1.303633457,E01024586
1.048300552,E01024587
1.418680108,E01024588
0.995417904,E01024589
1.959872832,E01024590
0.331018758,E01024591
0.220666484,E01024592
0.126831084,E01024593
0.78502251,E01024594
0.843566068,E01024595
1.011188366,E01024596
0.986099677,E01024597
0.647506788,E01024598
0.689675154,E01024599
0.822873864,E01024600
1.072207051,E01024601
0.8091073,E01024602
0.653257076,E01024603
1.00378333,E01024604
0.694520056,E01024605
0.930798242,E01024606
0.922228445,E01024608
1.761279149,E01024609
1.048767933,E01024610
1.108020568,E01024611
0.951914163,E01024612
1.219037063,E01024613
1.503549008,E01024614
1.957397461,E01024615
1.413602897,E01024616
2.283605856,E01035300
1.182832448,E01024619
1.004803054,E01024620
1.552791793,E01024621
0.63906398,E01024622
0.71947488,E01024623
0.316884758,E01024624
0.28968249,E01024625
0.943567161,E01024626
1.069257049,E01024627
0.440966327,E01024628
0.4359257,E01024629
0.561073569,E01024630
0.790928347,E01024631
0.242390216,E01024632
0.969618207,E01024633
0.894688242,E01024634
0.874345115,E01024635
0.992130141,E01024636
1.158202897,E01024637
1.163408128,E01024638
1.140159442,E01024639
1.025826613,E01024640
1.498837722,E01024641
0.271538323,E01024642
0.556826848,E01024643
0.186144477,E01024644
1.593373107,E01024645
1.549408554,E01024646
1.160951948,E01024647
1.939613467,E01024648
1.678668645,E01024649
0.81826481,E01024650
2.049636984,E01024651
1.245917359,E01024652
0.548275045,E01024653
1.043855718,E01024654
0.873934762,E01024655
0.782730286,E01024656
1.877722819,E01024657
1.568285052,E01024658
1.907327487,E01024659
2.04856583,E01024660
1.536045207,E01024661
1.516719296,E01024662
1.832254427,E01024663
1.605232153,E01024664
0.995801227,E01024665
1.761236792,E01024666
2.609153136,E01024667
0.629841681,E01024668
0.817429054,E01024669
1.553459877,E01024670
2.15202492,E01024671
1.979106765,E01024672
1.508483674,E01024673
0.902214521,E01024674
0.42782432,E01024675
2.455656097,E01024676
1.498332786,E01024677
2.04533595,E01035316
1.33718531,E01024679
1.368725185,E01024680
1.179643889,E01024681
1.605292355,E01024682
2.382233143,E01024683
1.930395499,E01024684
1.428349965,E01024685
2.090947524,E01024686
1.958584051,E01024687
1.464340259,E01024688
0.647802305,E01024689
1.511269493,E01024690
0.737932556,E01024691
1.133155877,E01024692
0.605442515,E01024693
1.153497318,E01024694
1.02596232,E01024695
2.387959027,E01024696
1.556877155,E01024697
1.130842917,E01024698
1.482432096,E01024699
1.158450948,E01024700
1.289576523,E01035318
1.409624309,E01024702
0.965013473,E01024703
1.080748917,E01024704
0.784334346,E01024705
0.284977403,E01024706
0.263905694,E01024707
0.852016716,E01024708
0.599409431,E01024709
2.539179799,E01024710
1.412993426,E01024711
1.236368178,E01024712
1.346736394,E01024713
1.694121907,E01024714
1.995969177,E01024715
1.031103755,E01024716
1.492281295,E01024717
0.339180245,E01024718
0.651421044,E01024719
0.49890045,E01024720
0.701168195,E01024721
0.543328428,E01024722
-0.047886385,E01024723
0.284341334,E01024724
0.265014332,E01024725
0.266846456,E01024726
1.301445716,E01035002
1.003716765,E01024728
1.062421374,E01024729
0.612163084,E01024730
0.01260257,E01024731
0.311665785,E01024732
0.277312173,E01024733
1.274697963,E01024734
0.532705643,E01024735
0.958294334,E01024736
0.641699501,E01024737
0.500088409,E01024740
1.189277264,E01024741
1.082390416,E01024742
1.325299323,E01024743
0.963137352,E01024744
0.622913078,E01024745
0.026470159,E01024746
1.148765759,E01024747
0.510621379,E01024748
0.917021911,E01024749
0.711575192,E01024750
0.840843463,E01024751
0.058361155,E01024752
-0.079840616,E01024753
0.021144985,E01024754
-0.090347981,E01024755
0.754824107,E01024756
0.600100384,E01024757
0.522815782,E01024758
0.050823128,E01024760
0.283547123,E01024761
0.981283275,E01024762
0.925940732,E01024763
0.964899516,E01024764
0.647157226,E01024765
0.860600347,E01035009
1.470468776,E01024767
0.734798172,E01024768
1.098889417,E01024771
0.752248551,E01024772
1.197086215,E01024773
0.742535081,E01035005
1.185158707,E01024775
1.110520415,E01024776
1.55479033,E01024777
0.35233418,E01024778
1.172628457,E01024779
0.790939368,E01024780
0.685048898,E01024781
-0.165361301,E01024782
1.252782909,E01024783
0.006932628,E01035010
0.180806217,E01024785
0.669617509,E01024786
1.583418399,E01024787
0.651266269,E01024788
-0.167798893,E01024789
0.666744745,E01024790
0.018378949,E01024791
-0.776003345,E01024792
0.260276922,E01024793
-0.329828501,E01024794
0.946441494,E01024795
0.371339408,E01024796
0.757236797,E01024797
0.895747763,E01024798
1.101350777,E01024799
-0.169780612,E01024800
0.420845899,E01035012
0.294971144,E01024802
0.622341283,E01024803
-0.348809096,E01024804
-0.078696826,E01024805
-0.160015852,E01024806
1.002426,E01024807
0.542310347,E01024808
0.002169977,E01024809
0.549116256,E01024810
0.8135599,E01024811
0.815125391,E01024812
1.569054308,E01024813
0.767323229,E01024814
1.191544465,E01024815
0.822985162,E01024816
0.077298322,E01024817
0.339542999,E01024818
0.399951206,E01024819
-0.379264188,E01024820
0.432090832,E01024821
0.720740523,E01024822
0.259303539,E01024823
0.031800871,E01024824
2.171226777,E01024825
1.642524083,E01024826
0.718188911,E01024827
0.993691027,E01024828
0.557303526,E01024829
1.409624879,E01024830
0.567655341,E01024831
0.526425944,E01024832
0.750635298,E01024833
0.352430513,E01024834
0.522435967,E01024835
0.720734914,E01024836
0.182342938,E01024837
0.03335666,E01024838
0.655625016,E01024839
1.06145235,E01024840
1.448481932,E01024841
1.081280676,E01024842
1.070476561,E01024843
0.8689828,E01024844
0.523371343,E01024845
0.87312041,E01024846
1.067159601,E01024847
1.6600289,E01024848
0.857279727,E01024849
1.100304247,E01024850
0.42293317,E01024851
0.166498158,E01024852
0.625214873,E01024853
0.222320551,E01024854
3.177340457,E01024855
1.35991728,E01024856
2.177261391,E01024857
2.090307954,E01024858
1.48485077,E01024859
0.716717117,E01024860
0.979895513,E01024861
0.94555709,E01024862
1.651635223,E01024863
1.257638838,E01024864
2.36145001,E01024865
1.880828359,E01024866
0.749501613,E01024867
0.764617085,E01024868
0.382185394,E01024869
0.621883095,E01024870
2.135869927,E01024871
2.132075054,E01024872
1.211478336,E01024873
0.385167181,E01024874
0.444396693,E01024875
0.345237157,E01024876
2.307520487,E01024877
0.639524367,E01024878
1.487001878,E01024879
1.913627751,E01024880
1.163990505,E01024881
2.65541405,E01024882
1.897625328,E01024883
1.841388457,E01024884
1.295845736,E01024885
1.377297715,E01024886
1.268299008,E01024887
1.547137059,E01024888
1.290693925,E01024889
1.736356826,E01024890
0.93774981,E01024891
1.265074929,E01024892
1.388628097,E01024893
0.855827432,E01024894
1.383695986,E01024895
0.936705269,E01024896
2.715336633,E01024897
1.228100673,E01024898
2.011308739,E01024899
1.913548182,E01024900
1.308542357,E01024901
2.150729498,E01024902
1.124149879,E01024903
1.906408521,E01024904
1.554028761,E01024905
3.072382343,E01024906
1.981975498,E01024907
3.021531547,E01024908
2.959893235,E01024909
1.631449683,E01024910
1.677508543,E01024911
0.803509032,E01024912
1.033558956,E01024913
1.092093306,E01024914
1.383128556,E01024915
1.149574431,E01024916
0.852282538,E01024917
0.672775415,E01024918
1.420680049,E01034340
1.36392658,E01024920
0.659033499,E01024921
1.069631368,E01024922
0.801702726,E01024923
1.000368881,E01024924
1.913289653,E01024925
2.129231742,E01024926
1.425148278,E01024927
1.219370225,E01024928
2.927801593,E01034339
1.183755446,E01024930
1.865292063,E01024931
1.615674927,E01034339
1.784962912,E01024933
1.746655022,E01024934
1.196174554,E01024935
2.127556538,E01024936
2.818234305,E01024937
1.317513207,E01024938
0.952104741,E01024939
2.033121972,E01024940
2.362787698,E01024941
1.84376066,E01024942
1.638265841,E01024943
0.895966863,E01024944
2.151235845,E01034344
1.230900986,E01024946
