bge_code,bge_type,la_name,co_name,reg_name,country,total_pop,urban_area,urban_pct,tc_goal,treecanopy,tc_gap,priority_i,inc_rank,incnorm,inc_dec,emp_rank,empnorm,emp_dec,hlth_rank,hlthnorm,hlth_dec,temp_diff,tempnorm,NO2_avg,PM25_avg,apb_index,dep_ratio,depratnorm,dep_perc,tes,la_tes,pctmineth,pct_child,pct_senior,la_code,co_code,peat
E01034469,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1741,0.25220622,1,0.24,0.047350485,0.192649515,0.547189267,13637,0.584433804,5,15539,0.526662599,6,19119,0.417834511,7,1.16,0.628289474,19.953,8.369,0.567701715,0.658095238,0.256339677,0.396898334,70,80,0.674698795,0.357840322,0.039058013,E09000002,E14000657,0
E01034470,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1499,0.123314306,1,0.2,0.089064715,0.110935285,0.538049721,13637,0.584433804,5,15539,0.526662599,6,19119,0.417834511,7,0.85,0.607894737,19.635,8.413,0.565966454,0.559833507,0.21753937,0.358905937,83,80,0.602,0.28418946,0.074716478,E09000002,E14000657,0
E01034471,LSOA,Barking and Dagenham,Barking,London,England,2685,0.159928933,1,0.2,0.117749213,0.082250787,0.615209261,5088,0.844917503,2,11325,0.655003051,4,15505,0.52790641,6,0.52,0.586184211,19.881,8.642,0.585382052,0.604901375,0.23533518,0.376908752,85,80,0.628954224,0.333333333,0.043575419,E09000002,E14000540,0
E01034472,LSOA,Barking and Dagenham,Barking,London,England,1880,0.047464628,1,0.2,0.072457992,0.127542008,0.604818475,5088,0.844917503,2,11325,0.655003051,4,15505,0.52790641,6,-0.28,0.533552632,19.881,8.642,0.585382052,0.562759767,0.218694854,0.360106383,78,80,0.670569452,0.341489362,0.018617021,E09000002,E14000540,0
E01034473,LSOA,Barking and Dagenham,Barking,London,England,1264,0.140988451,1,0.2,0.077605999,0.122394001,0.57042083,8902,0.7286895,4,17988,0.452104942,6,16050,0.511302705,6,0.6,0.591447368,22.916,9.041,0.658212291,0.501187648,0.194382061,0.333860759,80,80,0.727272727,0.28085443,0.053006329,E09000002,E14000540,0
E01034474,LSOA,Barking and Dagenham,Barking,London,England,2252,0.211255874,1,0.2,0.104709482,0.095290518,0.560400757,8902,0.7286895,4,17988,0.452104942,6,16050,0.511302705,6,-0.6,0.5125,23.886,9.257,0.687568446,0.457605178,0.177172786,0.313943162,84,80,0.73268206,0.287300178,0.026642984,E09000002,E14000540,0
E01034475,LSOA,Barking and Dagenham,Barking,London,England,1832,0.523389352,1,0.3,0.104509838,0.195490162,0.609576027,5804,0.823080911,3,11606,0.64643075,4,16131,0.508834999,6,-0.82,0.498026316,23.76,9.282,0.687400749,0.6,0.233399789,0.375,66,80,0.629508197,0.28220524,0.09279476,E09000002,E14000540,0
E01034476,LSOA,Barking and Dagenham,Barking,London,England,1825,0.696867266,0.99,0.3,0.057478165,0.242521835,0.603299565,5804,0.823080911,3,11606,0.64643075,4,16131,0.508834999,6,-0.26,0.534868421,21.362,8.589,0.603901811,0.612190813,0.238213538,0.379726027,58,80,0.735568994,0.349589041,0.030136986,E09000002,E14000540,0
E01034477,LSOA,Barking and Dagenham,Barking,London,England,1586,0.118961666,1,0.2,0.138503392,0.061496608,0.600634533,5804,0.823080911,3,11606,0.64643075,4,16131,0.508834999,6,0.14,0.561184211,20.589,8.445,0.582440616,0.554901961,0.215592066,0.356872636,89,80,0.767778477,0.343631778,0.013240858,E09000002,E14000540,0
E01034478,LSOA,Barking and Dagenham,Barking,London,England,1203,1.242661695463003,1,0.36,0.044428791,0.315571209,0.568620747,5804,0.823080911,3,11606,0.64643075,4,16131,0.508834999,6,-1.85,0.430263158,19.386,8.241,0.550422414,0.427046263,0.165106081,0.29925187,49,80,0.688333333,0.292601829,0.006650042,E09000002,E14000540,0
E01034479,LSOA,Barking and Dagenham,Barking,London,England,2208,0.205939288,1,0.2,0.066284536,0.133715464,0.69582183,3405,0.896199945,2,6500,0.801937157,3,9100,0.722931392,4,0.29,0.571052632,24.348,9.435,0.70671203,0.701078582,0.273312377,0.412137681,73,80,0.712341198,0.360054348,0.052083333,E09000002,E14000540,0
E01034480,LSOA,Redbridge,Ilford South,London,England,1338,0.11151667,1,0.2,0.145276875,0.054723125,0.55413272,9445,0.712129068,4,13054,0.602318487,5,22523,0.314190836,8,0.55,0.588157895,20.121,8.611,0.586843362,0.575971731,0.223911821,0.365470852,91,88,0.866171004,0.315396114,0.050074738,E09000026,E14000760,0
E01034481,LSOA,Redbridge,Ilford South,London,England,1702,0.143779013,1,0.2,0.104019064,0.095980936,0.56824351,9445,0.712129068,4,13054,0.602318487,5,22523,0.314190836,8,1.81,0.671052632,20.487,8.669,0.596305267,0.580315692,0.225627107,0.367215041,84,88,0.872876391,0.289659224,0.077555817,E09000026,E14000760,0
E01034482,LSOA,Redbridge,Ilford South,London,England,1086,0.027827887,1,0.2,0.025690774,0.174309226,0.523653977,9949,0.696788557,4,16841,0.487065284,6,25593,0.220722642,9,0.47,0.582894737,24.214,9.083,0.680521092,0.404915912,0.156367538,0.288213628,74,88,0.837962963,0.284530387,0.003683241,E09000026,E14000760,0
E01034483,LSOA,Redbridge,Ilford South,London,England,1422,0.077312784,1,0.2,0.074692051,0.125307949,0.525751676,9949,0.696788557,4,16841,0.487065284,6,25593,0.220722642,9,-0.4,0.525657895,24.214,9.083,0.680521092,0.585284281,0.227589039,0.369198312,81,88,0.852320675,0.350914205,0.018284107,E09000026,E14000760,0
E01034484,LSOA,Redbridge,Ilford South,London,England,1704,0.155855851,1,0.2,0.101376868,0.098623132,0.531579597,9949,0.696788557,4,16841,0.487065284,6,25593,0.220722642,9,0.33,0.573684211,23.769,9.123,0.676610592,0.57195572,0.222326031,0.363849765,85,88,0.82132396,0.272300469,0.091549296,E09000026,E14000760,0
E01034485,LSOA,Waltham Forest,Walthamstow,London,England,2019,0.130710906,1,0.2,0.117073474,0.082926526,0.446129834,17113,0.47860563,6,24340,0.258785845,8,28537,0.131093103,9,1.98,0.682236842,20.921,8.745,0.608021483,0.385724091,0.148789322,0.278355622,89,88,0.442517344,0.180287271,0.098068351,E09000031,E14001013,0
E01034486,LSOA,Waltham Forest,Walthamstow,London,England,1655,0.086284072,1,0.2,0.061706377,0.138293623,0.400449712,17113,0.47860563,6,24340,0.258785845,8,28537,0.131093103,9,-0.65,0.509210526,20.684,8.56,0.591763784,0.093853272,0.033539193,0.085800604,84,88,0.357792602,0.080966767,0.004833837,E09000031,E14001013,0
E01034487,LSOA,Waltham Forest,Leyton and Wanstead,London,England,1262,0.068009692,1,0.2,0.130706101,0.069293899,0.665471185,2293,0.930098509,1,5499,0.83242831,2,15235,0.536132098,6,1.43,0.646052632,22.224,9.005,0.645383803,0.464037123,0.179712548,0.316957211,86,88,0.711093376,0.256735341,0.06022187,E09000031,E14000790,0
E01034488,LSOA,Waltham Forest,Leyton and Wanstead,London,England,1926,0.094112002,1,0.2,0.117366628,0.082633372,0.679615859,2293,0.930098509,1,5499,0.83242831,2,15235,0.536132098,6,2.06,0.6875,22.229,8.986,0.644153139,0.600997506,0.233793672,0.375389408,84,88,0.767429761,0.30529595,0.070093458,E09000031,E14000790,0
E01034576,LSOA,Kingston upon Thames,Richmond Park,London,England,1248,0.084853661,1,0.2,0.073322578,0.126677422,0.341913514,22452,0.316203605,8,29616,0.098322148,10,31427,0.043139166,10,-1.46,0.455921053,18.512,8.207,0.535007936,0.424657534,0.164162851,0.298076923,87,88,0.46086262,0.201121795,0.096955128,E09000021,E14000896,0
E01034577,LSOA,Kingston upon Thames,Richmond Park,London,England,1376,0.045165635,1,0.2,0.008055552,0.191944448,0.374099283,22452,0.316203605,8,29616,0.098322148,10,31427,0.043139166,10,1.67,0.661842105,19.616,8.38,0.563414724,0.374625375,0.144406807,0.27252907,79,88,0.496355685,0.231831395,0.040697674,E09000021,E14000896,0
E01034578,LSOA,Merton,Wimbledon,London,England,1089,0.380251256,1,0.3,0.08791319,0.21208681,0.471623964,13161,0.598950868,5,23446,0.285997559,8,28171,0.14224348,9,1.64,0.659868421,20.034,8.514,0.578876679,0.544680851,0.211556088,0.35261708,71,85,0.35412844,0.236914601,0.115702479,E09000024,E14001040,0
E01034579,LSOA,Merton,Wimbledon,London,England,1880,0.336196471,1,0.24,0.13559176,0.10440824,0.458761226,13161,0.598950868,5,23446,0.285997559,8,28171,0.14224348,9,0.81,0.605263158,23.188,8.637,0.63452375,0.324876674,0.124762691,0.245212766,86,85,0.3632,0.190957447,0.054255319,E09000024,E14001040,0
E01034580,LSOA,Merton,Mitcham and Morden,London,England,1485,0.17966308,1,0.2,0.122513897,0.077486103,0.38912482,21982,0.33053768,8,30418,0.073978035,10,25482,0.224104314,9,0.29,0.571052632,21.105,8.721,0.609125789,0.30952381,0.118700353,0.236363636,91,85,0.461641992,0.134006734,0.102356902,E09000024,E14000823,0
E01034581,LSOA,Merton,Mitcham and Morden,London,England,1516,0.279737981,1,0.24,0.118403043,0.121596957,0.400126879,21982,0.33053768,8,30418,0.073978035,10,25482,0.224104314,9,1.46,0.648026316,21.12,8.641,0.603853475,0.313691508,0.120346039,0.23878628,86,85,0.364295125,0.161609499,0.077176781,E09000024,E14000823,0
E01034589,LSOA,Harrow,Harrow East,London,England,2011,0.284929614,1,0.24,0.162529864,0.077470136,0.489899101,13665,0.583579859,5,14981,0.543654667,5,29719,0.095143797,10,1.06,0.621710526,16.597,8.367,0.517345824,0.611378205,0.237892666,0.379413227,89,88,0.674174174,0.210840378,0.168572849,E09000015,E14000731,0
E01034590,LSOA,Harrow,Harrow East,London,England,1355,0.140783416,1,0.2,0.057433397,0.142566603,0.488874403,13665,0.583579859,5,14981,0.543654667,5,29719,0.095143797,10,1.93,0.678947368,17.077,8.462,0.531055858,0.41440501,0.160114469,0.29298893,80,88,0.775480059,0.221402214,0.071586716,E09000015,E14000731,0
E01034591,LSOA,Harrow,Harrow West,London,England,1801,0.24484412,1,0.24,0.176626566,0.063373434,0.573071289,7392,0.774680533,3,10796,0.671110433,4,24342,0.258834999,8,2.54,0.719078947,17.827,8.51,0.545576761,0.476229508,0.184526917,0.322598556,89,88,0.748615725,0.245419212,0.077179345,E09000015,E14000732,0
E01034592,LSOA,Harrow,Harrow West,London,England,1238,0.142723974,1,0.2,0.111769643,0.088230357,0.581740872,7392,0.774680533,3,10796,0.671110433,4,24342,0.258834999,8,2.26,0.700657895,18.605,8.609,0.564020841,0.622542595,0.242301114,0.38368336,85,88,0.739583333,0.286752827,0.096930533,E09000015,E14000732,0
E01034593,LSOA,Harrow,Harrow West,London,England,1484,1.118128090978644,1,0.36,0.137278214,0.222721786,0.424802778,15570,0.525633597,6,22723,0.308023185,8,29628,0.097916159,10,-1.12,0.478289474,15.014,8.105,0.475656225,0.717592593,0.279833214,0.417789757,73,88,0.623655914,0.229110512,0.188679245,E09000015,E14000732,0
E01034594,LSOA,Harrow,Harrow West,London,England,1556,0.193134955,1,0.2,0.144356998,0.055643002,0.440093922,15570,0.525633597,6,22723,0.308023185,8,29628,0.097916159,10,1.05,0.621052632,15.828,8.289,0.50047932,0.551345962,0.21418792,0.355398458,93,88,0.800771208,0.28470437,0.070694087,E09000015,E14000732,0
E01034595,LSOA,Harrow,Harrow West,London,England,1405,0.130783382,1,0.2,0.140500908,0.059499092,0.453972098,15746,0.520296441,6,24910,0.241458206,8,27595,0.15976115,9,1.5,0.650657895,19.594,8.544,0.574353901,0.549062845,0.213286392,0.354448399,92,88,0.679003559,0.246975089,0.10747331,E09000015,E14000732,0
E01034596,LSOA,Harrow,Harrow West,London,England,1280,0.036314292,1,0.2,0.117425779,0.082574221,0.443104479,15746,0.520296441,6,24910,0.241458206,8,27595,0.15976115,9,1.55,0.653947368,19.71,8.551,0.576570668,0.351636748,0.135329359,0.26015625,89,88,0.758782201,0.21484375,0.0453125,E09000015,E14000732,0
E01034597,LSOA,Harrow,Harrow West,London,England,1433,0.120319713,1,0.2,0.128097695,0.071902305,0.440381635,15746,0.520296441,6,24910,0.241458206,8,27595,0.15976115,9,0.87,0.609210526,18.797,8.458,0.556518734,0.46974359,0.181965843,0.319609211,91,88,0.732217573,0.195394278,0.124214934,E09000015,E14000732,0
E01034598,LSOA,Harrow,Harrow West,London,England,1261,0.092357576,1,0.2,0.059208394,0.140791606,0.425440601,15746,0.520296441,6,24910,0.241458206,8,27595,0.15976115,9,1.19,0.630263158,18.176,8.395,0.542897515,0.198669202,0.074927536,0.165741475,83,88,0.699685535,0.148295004,0.017446471,E09000015,E14000732,0
E01034599,LSOA,Harrow,Harrow West,London,England,1671,0.162448669,1,0.2,0.07839629,0.12160371,0.462560819,12258,0.626460093,5,21673,0.339902379,7,30126,0.082774799,10,0.97,0.615789474,17.425,8.444,0.535026482,0.558768657,0.217118896,0.358467983,84,88,0.684210526,0.228007181,0.130460802,E09000015,E14000732,0
E01034600,LSOA,Harrow,Harrow West,London,England,1976,0.124484466,1,0.2,0.064741699,0.135258301,0.45547844,12258,0.626460093,5,21673,0.339902379,7,30126,0.082774799,10,0.56,0.588815789,17.788,8.445,0.540527047,0.493575208,0.19137616,0.330465587,82,88,0.706449975,0.26062753,0.069838057,E09000015,E14000732,0
E01034601,LSOA,Hillingdon,Uxbridge and South Ruislip,London,England,1459,0.33627342,1,0.24,0.235924589,0.004075411,0.533125054,12110,0.630973802,5,13935,0.575503356,5,18011,0.4515903,7,-0.76,0.501973684,16.117,8.073,0.489962574,0.610375276,0.237496643,0.379026731,99,85,0.462491397,0.25702536,0.122001371,E09000017,E14001007,0
E01034602,LSOA,Hillingdon,Uxbridge and South Ruislip,London,England,1407,0.287877105,1,0.24,0.101023112,0.138976888,0.537341262,12110,0.630973802,5,13935,0.575503356,5,18011,0.4515903,7,0.51,0.585526316,17.833,8.327,0.533092681,0.36073501,0.138921961,0.265103056,78,85,0.493924232,0.2039801,0.061122957,E09000017,E14001007,0
E01034603,LSOA,Hillingdon,Uxbridge and South Ruislip,London,England,1370,0.418238627,1,0.3,0.351182426,0,0.501226443,16351,0.501845131,6,15748,0.520317267,6,16524,0.496862052,6,-1.2,0.473026316,16.807,8.187,0.508120486,0.451271186,0.174671702,0.310948905,100,85,0.566980449,0.274452555,0.03649635,E09000017,E14001007,0
E01034604,LSOA,Hillingdon,Uxbridge and South Ruislip,London,England,1418,0.236606077,1,0.24,0.154703332,0.085296668,0.519098964,16351,0.501845131,6,15748,0.520317267,6,16524,0.496862052,6,-0.15,0.542105263,19.062,8.424,0.55814801,0.451381781,0.174715372,0.31100141,87,85,0.420014094,0.196755994,0.114245416,E09000017,E14001007,0
E01034605,LSOA,Hillingdon,Uxbridge and South Ruislip,London,England,1637,0.265031333,1,0.24,0.176087952,0.063912048,0.515808459,16351,0.501845131,6,15748,0.520317267,6,16524,0.496862052,6,-0.32,0.530921053,17.587,8.267,0.525289011,0.507366483,0.196821878,0.336591326,90,85,0.534229829,0.262675626,0.073915699,E09000017,E14001007,0
E01034606,LSOA,Hillingdon,Uxbridge and South Ruislip,London,England,2603,0.214163911,1,0.2,0.181952885,0.018047115,0.338841122,26158,0.203391381,9,31571,0.038834655,10,24838,0.243724104,8,-0.6,0.5125,17.638,8.304,0.52859442,0.174109157,0.065229586,0.148290434,98,85,0.544793262,0.087975413,0.060315021,E09000017,E14001007,0
E01034607,LSOA,Hillingdon,Uxbridge and South Ruislip,London,England,2297,0.546900925,0.95,0.24,0.220292781,0.019707219,0.335676055,26158,0.203391381,9,31571,0.038834655,10,24838,0.243724104,8,-1.8,0.433552632,17.361,8.27,0.522113324,0.33701979,0.129557606,0.252067915,98,85,0.548457193,0.174575533,0.077492381,E09000017,E14001007,0
E01034608,LSOA,Hillingdon,Uxbridge and South Ruislip,London,England,2411,0.474201754,0.48,0.24,0.145404923,0.094595077,0.550372676,8988,0.726066669,4,11716,0.643105552,4,18977,0.422160614,7,-0.57,0.514473684,17.182,8.235,0.517029969,0.46387371,0.179648021,0.316880962,85,85,0.529509559,0.259643302,0.057237661,E09000017,E14001007,0
E01034609,LSOA,Hillingdon,Uxbridge and South Ruislip,London,England,1974,0.163955631,1,0.2,0.156811628,0.043188372,0.563641391,8988,0.726066669,4,11716,0.643105552,4,18977,0.422160614,7,0.63,0.593421053,18.215,8.388,0.543000135,0.422190202,0.163188583,0.296859169,93,85,0.560222672,0.25633232,0.040526849,E09000017,E14001007,0
E01034610,LSOA,Hillingdon,Hayes and Harlington,London,England,1781,0.291389167,1,0.24,0.260358138,0,0.590325073,8654,0.736253012,4,13950,0.57504576,5,13200,0.598129417,5,0.13,0.560526316,17.809,8.37,0.535688064,0.675446849,0.263191254,0.403144301,100,85,0.646859083,0.284671533,0.118472768,E09000017,E14000737,0
E01034611,LSOA,Hillingdon,Hayes and Harlington,London,England,1273,0.156833289,1,0.2,0.220808424,0,0.593155772,8654,0.736253012,4,13950,0.57504576,5,13200,0.598129417,5,0.85,0.607894737,17.922,8.357,0.536485747,0.601257862,0.233896477,0.375490966,100,85,0.69140625,0.293794187,0.081696779,E09000017,E14000737,0
E01034612,LSOA,Hillingdon,Hayes and Harlington,London,England,2081,0.334943637,1,0.24,0.063325072,0.176674928,0.568109331,10443,0.681783525,4,9818,0.700823673,4,22493,0.315104801,8,1.72,0.665131579,19.024,8.376,0.554281324,0.524542125,0.203603971,0.344065353,71,85,0.768046198,0.238346949,0.105718405,E09000017,E14000737,0
E01034613,LSOA,Hillingdon,Hayes and Harlington,London,England,1005,0.968439334,1,0.36,0.151678993,0.208321007,0.535327531,10443,0.681783525,4,9818,0.700823673,4,22493,0.315104801,8,-0.01,0.551315789,18.848,8.322,0.547937377,0.275380711,0.105218373,0.215920398,68,85,0.650099404,0.2,0.015920398,E09000017,E14000737,0
E01034614,LSOA,Hillingdon,Hayes and Harlington,London,England,2010,0.123951861,1,0.2,0.070157749,0.129842251,0.574165896,8963,0.72682912,4,14073,0.571293472,5,16559,0.495795759,6,1.23,0.632894737,18.27,8.325,0.539494437,0.502242152,0.19479845,0.334328358,78,85,0.606483791,0.30199005,0.032338308,E09000017,E14000737,0
E01034615,LSOA,Hillingdon,Hayes and Harlington,London,England,2160,0.456404992,1,0.24,0.139704242,0.100295758,0.572698511,8963,0.72682912,4,14073,0.571293472,5,16559,0.495795759,6,0.76,0.601973684,19.018,8.23,0.544159935,0.543959971,0.211271436,0.352314815,83,85,0.576247689,0.297685185,0.05462963,E09000017,E14000737,0
E01034616,LSOA,Hillingdon,Hayes and Harlington,London,England,1491,0.107817466,1,0.2,0.048130946,0.151869054,0.490284192,12339,0.623989753,5,17784,0.458328249,6,26024,0.207592006,9,1.17,0.628947368,20.077,8.4,0.571687223,0.290909091,0.111350016,0.225352113,78,85,0.738142953,0.19047619,0.034875922,E09000017,E14000737,0
E01034617,LSOA,Hillingdon,Hayes and Harlington,London,England,2327,0.367540908,1,0.24,0.133971442,0.106028558,0.500312272,12339,0.623989753,5,17784,0.458328249,6,26024,0.207592006,9,0.46,0.582236842,20.79,8.495,0.588883819,0.534960422,0.207717812,0.348517404,85,85,0.820876289,0.245810056,0.102707349,E09000017,E14000737,0
E01035484,LSOA,Hammersmith and Fulham,Hammersmith,London,England,1694,0.764753278,1,0.3,0.218864936,0.081135064,0.580207542,12300,0.625179176,5,13551,0.587217816,5,8274,0.748050207,3,-1.29,0.467105263,24.193,8.935,0.670037827,0.271771772,0.103793322,0.213695396,86,89,0.522071807,0.118063754,0.095631641,E09000013,E14000726,0
E01035485,LSOA,Hammersmith and Fulham,Hammersmith,London,England,1104,0.20212919,1,0.24,0.06646319,0.17353681,0.580185262,12300,0.625179176,5,13551,0.587217816,5,8274,0.748050207,3,-1.34,0.463815789,25.321,9.229,0.707117611,0.185821697,0.069854481,0.156702899,71,89,0.584615385,0.101449275,0.055253623,E09000013,E14000726,0
E01035486,LSOA,Hammersmith and Fulham,Chelsea and Fulham,London,England,1768,0.171307861,1,0.2,0.05937627,0.14062373,0.530347834,8930,0.727835555,4,13616,0.585234899,5,22088,0.327443334,8,-2.21,0.406578947,24.986,9.108,0.693790877,0.333333333,0.128101946,0.25,78,89,0.44519774,0.176470588,0.073529412,E09000013,E14000629,0
E01035487,LSOA,Hammersmith and Fulham,Chelsea and Fulham,London,England,1567,0.110238465,1,0.2,0.131110562,0.068889438,0.568777182,8930,0.727835555,4,13616,0.585234899,5,22088,0.327443334,8,1.16,0.628289474,24.546,9.114,0.687619068,0.436296975,0.168758881,0.303765156,88,89,0.346401028,0.169112955,0.134652202,E09000013,E14000629,0
E01035488,LSOA,Wandsworth,Battersea,London,England,1471,0.079553408,1,0.2,0.104015111,0.095984889,0.341675546,24260,0.261124157,8,31412,0.043654667,10,30662,0.066445284,10,-1.43,0.457894737,24.677,9.16,0.692739968,0.235096558,0.089311493,0.190346703,90,87,0.303071672,0.101291638,0.089055065,E09000032,E14000549,0
E01035489,LSOA,Wandsworth,Battersea,London,England,1335,0.046764582,1,0.2,0.106190711,0.093809289,0.340201172,24260,0.261124157,8,31412,0.043654667,10,30662,0.066445284,10,-1.62,0.445394737,24.677,9.16,0.692739968,0.241860465,0.091982337,0.194756554,90,87,0.3959429,0.155805243,0.038951311,E09000032,E14000549,0
E01035490,LSOA,Wandsworth,Putney,London,England,1700,0.187565085,1,0.2,0.211156423,0,0.370345431,21442,0.34697612,7,27568,0.160555217,9,29672,0.096575676,10,-1.87,0.428947368,22.625,8.856,0.641146547,0.333333333,0.128101946,0.25,100,87,0.275599766,0.138823529,0.111176471,E09000032,E14000887,0
E01035491,LSOA,Wandsworth,Battersea,London,England,1244,0.24642522,1,0.24,0.077021919,0.162978081,0.446824691,18753,0.42868035,7,24777,0.245485052,8,20312,0.381489154,7,-0.4,0.525657895,23.765,8.935,0.663633326,0.179146919,0.067218832,0.15192926,79,87,0.232012935,0.097266881,0.054662379,E09000032,E14000549,0
E01035492,LSOA,Wandsworth,Putney,London,England,1686,0.052611381,1,0.2,0.063410336,0.136589664,0.366197344,21442,0.34697612,7,27568,0.160555217,9,29672,0.096575676,10,-1.85,0.430263158,23.631,8.887,0.658330116,0.216450216,0.08194867,0.177935943,85,87,0.30112626,0.148873072,0.029062871,E09000032,E14000887,0
E01035493,LSOA,Wandsworth,Battersea,London,England,1652,0.141900536,1,0.2,0.056425361,0.143574639,0.465682179,18753,0.42868035,7,24777,0.245485052,8,20312,0.381489154,7,0.92,0.6125,23.88,9.027,0.671675448,0.257229833,0.098051191,0.204600484,81,87,0.327085852,0.134382567,0.070217918,E09000032,E14000549,0
E01035494,LSOA,Wandsworth,Putney,London,England,1799,0.062669883,1,0.2,0.040488269,0.159511731,0.591088453,5796,0.823324896,3,9796,0.701494814,4,18853,0.425938338,7,0.79,0.603947368,23.88,9.027,0.671675448,0.129315756,0.047542155,0.11450806,73,87,0.290555556,0.090050028,0.024458032,E09000032,E14000887,0
E01035495,LSOA,Wandsworth,Putney,London,England,1338,0.06044056,1,0.2,0.021643817,0.178356183,0.611862814,5796,0.823324896,3,9796,0.701494814,4,18853,0.425938338,7,0.4,0.578289474,23.88,9.027,0.671675448,0.545034642,0.211695788,0.352765321,69,87,0.737900223,0.266068759,0.086696562,E09000032,E14000887,0
E01035496,LSOA,Wandsworth,Battersea,London,England,1264,0.172707687,1,0.24,0.04304901,0.19695099,0.565764691,5789,0.823538382,3,10182,0.689749847,4,16916,0.484919571,6,-4.07,0.284210526,28.678,9.338,0.764840397,0.155393053,0.057839216,0.134493671,68,87,0.383942766,0.071993671,0.0625,E09000032,E14000549,0
E01035497,LSOA,Wandsworth,Battersea,London,England,1491,0.059996423,1,0.2,0.031198842,0.168801158,0.599407649,5789,0.823538382,3,10182,0.689749847,4,16916,0.484919571,6,-1.6,0.446710526,28.783,9.258,0.760914824,0.321808511,0.123551175,0.243460765,71,87,0.554442218,0.228034876,0.015425889,E09000032,E14000549,0
E01035498,LSOA,Wandsworth,Battersea,London,England,1213,0.287896844,1,0.24,0.035094182,0.204905818,0.628347428,5789,0.823538382,3,10182,0.689749847,4,16916,0.484919571,6,2.46,0.713815789,28.269,9.254,0.752948598,0.154138915,0.057343999,0.133553174,63,87,0.424342105,0.11788953,0.015663644,E09000032,E14000549,0
E01035499,LSOA,Wandsworth,Battersea,London,England,1604,0.133980656,1,0.2,0.130932517,0.069067483,0.637422232,5789,0.823538382,3,10182,0.689749847,4,16916,0.484919571,6,2.05,0.686842105,25.316,9.228,0.706974083,0.492093023,0.190790895,0.329800499,87,87,0.661471322,0.213840399,0.1159601,E09000032,E14000549,0
E01035638,LSOA,Hackney,Hackney North and Stoke Newington,London,England,1895,0.094221391,1,0.2,0.173567845,0.026432155,0.652939467,1749,0.946689439,1,5333,0.837492373,2,11339,0.654825737,4,-1.74,0.4375,23.908,9.197,0.683775071,0.327960757,0.125980493,0.246965699,95,92,0.512427287,0.182058047,0.064907652,E09000012,E14000720,0
E01035639,LSOA,Hackney,Hackney North and Stoke Newington,London,England,1703,0.114662114,1,0.2,0.207053694,0,0.634252435,1749,0.946689439,1,5333,0.837492373,2,11339,0.654825737,4,-3.63,0.313157895,23.908,9.197,0.683775071,0.327357755,0.125742388,0.246623605,100,92,0.538011696,0.173223723,0.073399883,E09000012,E14000720,0
E01035640,LSOA,Hackney,Hackney North and Stoke Newington,London,England,1401,0.105141254,1,0.2,0.197082544,0.002917456,0.621569396,8279,0.747659276,3,10359,0.68438072,4,12238,0.627437241,5,0.33,0.573684211,25.253,9.402,0.71798684,0.327962085,0.125981018,0.246966453,99,92,0.493209435,0.15917202,0.087794433,E09000012,E14000720,0
E01035641,LSOA,Hackney,Hackney North and Stoke Newington,London,England,1431,0.071911281,1,0.2,0.137857891,0.062142109,0.628736626,8279,0.747659276,3,10359,0.68438072,4,12238,0.627437241,5,1.45,0.647368421,26.632,9.486,0.744393513,0.195488722,0.073671669,0.163522013,88,92,0.473794549,0.1453529,0.018169113,E09000012,E14000720,0
E01035642,LSOA,Hackney,Hackney South and Shoreditch,London,England,1847,0.052940911,1,0.2,0.041166428,0.158833572,0.551793759,8247,0.748635213,3,17382,0.470561318,6,20509,0.375487448,7,-0.2,0.538815789,28.299,9.612,0.77799556,0.263337893,0.100463062,0.208446129,75,92,0.430276723,0.173795344,0.034650785,E09000012,E14000721,0
E01035643,LSOA,Hackney,Hackney South and Shoreditch,London,England,1711,0.094466926,1,0.2,0.137168032,0.062831968,0.561402609,13536,0.587514105,5,20943,0.362172056,7,12920,0.606659761,5,0.76,0.601973684,28.68,9.575,0.781154507,0.354711006,0.136543281,0.261835184,90,92,0.48173913,0.19170076,0.070134424,E09000012,E14000721,0
E01035644,LSOA,Hackney,Hackney South and Shoreditch,London,England,1167,0.029940461,1,0.2,0.079357387,0.120642613,0.533916862,13536,0.587514105,5,20943,0.362172056,7,12920,0.606659761,5,-1.01,0.485526316,28.961,9.58,0.78570288,0.174044266,0.065203963,0.148243359,81,92,0.387425658,0.10882605,0.039417309,E09000012,E14000721,0
E01035645,LSOA,Hackney,Hackney South and Shoreditch,London,England,1309,0.064207759,1,0.2,0.115241739,0.084758261,0.562464726,8247,0.748635213,3,17382,0.470561318,6,20509,0.375487448,7,0.15,0.561842105,28.299,9.612,0.77799556,0.385185185,0.148576527,0.278074866,86,92,0.477463713,0.179526356,0.09854851,E09000012,E14000721,0
E01035646,LSOA,Hackney,Hackney South and Shoreditch,London,England,1545,0.098766001,1,0.2,0.191568219,0.008431781,0.516349209,12770,0.610875599,5,19088,0.418608908,7,23394,0.28768584,8,0.04,0.554605263,28.961,9.58,0.78570288,0.308213378,0.118182907,0.235598706,98,92,0.433116883,0.14368932,0.091909385,E09000012,E14000721,0
